wordID,docIDs,frequencies,hitlists
795,19,1,"0, 131"
796,19,1,"0, 137"
797,19,1,"0, 151"
798,19,10,"0, 268|0, 290|0, 327|0, 398|0, 446|0, 476|0, 497|0, 521|0, 718|0, 794"
799,19,1,"0, 335"
800,19,1,"0, 368"
801,19,1,"0, 372"
802,19,7,"0, 380|0, 414|0, 519|0, 775|0, 876|0, 1870|0, 2179"
803,19,2,"0, 461|0, 1686"
804,19,3,"0, 463|0, 1688|0, 1717"
805,19,3,"0, 502|0, 1894|0, 1921"
806,19,4,"0, 536|0, 581|0, 596|0, 623"
807,19,6,"0, 537|0, 553|0, 628|0, 692|0, 705|0, 805"
808,19,1,"0, 562"
809,19,3,"0, 565|0, 613|0, 751"
810,19,1,"0, 570"
811,19,1,"0, 577"
812,19,1,"0, 578"
813,19,1,"0, 592"
814,19,2,"0, 647|0, 672"
815,19,7,"0, 677|0, 687|0, 838|0, 859|0, 1736|0, 1755|0, 1768"
816,19,6,"0, 780|0, 907|0, 917|0, 939|0, 1024|0, 1266"
817,19,1,"0, 842"
818,19,1,"0, 855"
819,19,2,"0, 898|0, 1277"
820,19,1,"0, 927"
821,19,3,"0, 930|0, 1533|0, 1817"
822,19,1,"0, 933"
823,19,1,"0, 935"
824,19,2,"0, 942|0, 2256"
825,19,1,"0, 969"
826,19,2,"0, 974|0, 1040"
827,19,1,"0, 977"
828,19,1,"0, 981"
829,19,1,"0, 1022"
830,19,2,"0, 1028|0, 1101"
831,19,4,"0, 1044|0, 1063|0, 2042|0, 2053"
832,19,2,"0, 1045|0, 1064"
833,19,1,"0, 1056"
834,19,1,"0, 1071"
835,19,1,"0, 1091"
836,19,1,"0, 1163"
837,19,1,"0, 1165"
838,19,1,"0, 1199"
839,19,1,"0, 1200"
840,19,1,"0, 1201"
841,19,4,"0, 1226|0, 1424|0, 1758|0, 1771"
842,19,2,"0, 1268|0, 1324"
843,19,1,"0, 1286"
844,19,1,"0, 1310"
845,19,2,"0, 1345|0, 1365"
846,19,2,"0, 1397|0, 1483"
847,19,1,"0, 1399"
848,19,1,"0, 1403"
849,19,2,"0, 1404|0, 1488"
850,19,1,"0, 1431"
851,19,1,"0, 1458"
852,19,1,"0, 1462"
853,19,1,"0, 1467"
854,19,1,"0, 1503"
855,19,1,"0, 1526"
856,19,1,"0, 1562"
857,19,1,"0, 1612"
858,19,1,"0, 1617"
859,19,1,"0, 1622"
860,19,1,"0, 1631"
861,19,1,"0, 1672"
862,19,1,"0, 1811"
863,19,1,"0, 1823"
864,19,1,"0, 1828"
865,19,1,"0, 1900"
866,19,2,"0, 1908|0, 1923"
867,19,1,"0, 1927"
868,19,2,"0, 1949|0, 1967"
869,19,3,"0, 2002|0, 2009|0, 2021"
870,19,2,"0, 2015|0, 2027"
871,19,3,"0, 2031|0, 2037|0, 2048"
872,19,1,"0, 2106"
873,19,1,"0, 2125"
874,19,1,"0, 2169"
875,19,1,"0, 2171"
876,19,1,"0, 2197"
877,19,1,"0, 2200"
878,19,1,"0, 2202"
879,19,2,"0, 2211|0, 2303"
880,19,1,"0, 2217"
881,19,1,"0, 2218"
882,19,1,"0, 2232"
883,19,1,"0, 2250"
884,19,1,"0, 2254"
885,19,1,"0, 2257"
886,19,1,"0, 2258"
887,19,1,"0, 2269"
888,19,1,"0, 2302"
